datetime,PM25_UG_PER_CUBIC_METER,TEMPERATURE_CELSIUS,WIND_SPEED_METERS_PER_SECOND,OZONE_PPM,NO2_PPB,CO_PPM,SO2_PPB
2019-06-04,10.566666666666666,21.287036666666665,1.4865305,0.04966666666666667,8.855133,0.279227,0.11249999999999999
2019-06-05,12.5,20.972994833333335,1.2278076,0.05683333333333334,10.398169166666667,0.3160351666666667,0.170833
2019-06-06,8.0,21.495369999999998,1.6644424999999998,0.05266666666666667,6.8746376666666675,0.2641906666666667,0.11666700000000002
2019-06-07,6.8999999999999995,19.93673,1.811273,0.04833333333333333,6.924336,0.229831,0.141667
2019-06-08,8.157142857142857,21.010581714285713,1.4275836666666668,0.05757142857142857,6.796532142857143,0.2757765714285714,0.170833
2019-06-09,10.666666666666666,22.426698000000002,1.7019540000000002,0.05433333333333334,6.827959,0.2565823333333333,0.158333
2019-06-10,9.233333333333333,25.102622999999998,1.719102,0.05833333333333333,13.498128,0.3356883333333333,0.304167
2019-06-11,11.966666666666667,27.003858499999996,1.3924298,0.07166666666666667,15.825362499999999,0.3714975,0.429167
2019-06-12,11.45,25.483797,1.944172,0.051,11.529801,0.308062,0.329167
2019-06-13,12.5,23.0775455,2.012764,0.0495,6.8058879999999995,0.24039850000000001,0.166667
2019-06-14,10.557142857142859,19.772818,1.4268688333333335,0.045571428571428575,7.5036445714285716,0.2525467142857143,0.15
2019-06-15,9.133333333333333,21.688271666666665,1.7694745,0.04833333333333333,4.696074666666667,0.21878033333333335,0.154167
2019-06-16,10.0,21.135031333333334,1.6237149999999998,0.04733333333333334,4.7075483333333334,0.22862333333333332,0.129167
2019-06-17,6.685714285714285,19.681217142857143,1.4004321666666666,0.044571428571428574,8.507738142857143,0.24803314285714287,0.2125
2019-06-18,8.3,23.427084999999998,1.727676,0.05,7.751539999999999,0.2499095,0.11050423206210824
2019-06-19,8.633333333333333,22.85802533333333,1.9656065000000003,0.054,6.154529,0.24553166666666668,0.11249999999999999
2019-06-20,7.3428571428571425,19.854167,1.5279713333333333,0.045,7.286076571428572,0.23840571428571428,0.208333
2019-06-21,3.8000000000000003,18.940587333333333,1.7791204999999999,0.032999999999999995,5.869044,0.19210033333333332,0.133333
2019-06-22,6.2,20.888889666666667,2.0899305,0.043666666666666666,4.008876666666667,0.19607466666666665,0.10833300000000001
2019-06-23,9.0,20.657408,1.3639925000000002,0.054142857142857145,4.5389795,0.23633542857142856,0.058333000000000024
2019-06-24,9.566666666666666,21.412808666666667,1.634433,0.04966666666666667,7.375543333333333,0.22536233333333333,0.07916699999999999
2019-06-25,7.400000000000001,20.597222333333335,1.682662,0.044000000000000004,7.028914,0.22244733333333333,0.10416700000000001
2019-06-26,6.966666666666666,20.0694445,1.3508456,0.049999999999999996,7.381466666666667,0.23143366666666668,0.0875
2019-06-27,7.833333333333333,21.223766666666666,1.648366,0.053,7.657246333333333,0.2041666666666667,0.133333
2019-06-28,8.533333333333333,21.628859000000002,1.6805185,0.053,7.959903333333334,0.199819,0.141667
2019-06-29,9.566666666666666,23.065202166666666,1.354275,0.06016666666666667,12.091908333333334,0.31295283333333335,0.354167
2019-06-30,9.533333333333333,23.61497,1.841283,0.054,8.175302,0.23164266666666666,0.429167
2019-07-01,10.533333333333333,23.766203333333333,1.71803,0.05033333333333334,9.888767999999999,0.244505,0.533333
2019-07-02,12.471428571428572,22.75165442857143,1.4654521666666669,0.05814285714285715,9.944078571428571,0.2459522857142857,0.370833
2019-07-03,12.666666666666666,21.992283333333333,1.856287,0.050333333333333334,6.7326690000000005,0.17946866666666664,0.2125
2019-07-04,21.53333333333333,21.859567666666663,1.9726895,0.04766666666666667,4.437560333333333,0.16950500000000002,0.225
2019-07-05,33.65714285714286,21.520503142857144,1.322551,0.05728571428571429,8.021997857142857,0.25556414285714285,0.229167
2019-07-06,13.299999999999999,22.307100333333334,1.761972,0.054,6.144867333333333,0.19601433333333332,0.170833
